pair_id,DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level,source_file,atc_category
DDInter1937|DDInter83,DDInter1937,Vincristine,DDInter83,Amoxicillin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1937|DDInter840,DDInter1937,Vincristine,DDInter840,Granisetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1937|DDInter85,DDInter1937,Vincristine,DDInter85,Amphotericin B,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1937|DDInter856,DDInter1937,Vincristine,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1937|DDInter883,DDInter1937,Vincristine,DDInter883,Hydrochlorothiazide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter885,DDInter1937,Vincristine,DDInter885,Hydrocortisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,A;D;H;L;R
DDInter1937|DDInter894,DDInter1937,Vincristine,DDInter894,Hydroxyurea,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter895,DDInter1937,Vincristine,DDInter895,Hydroxyzine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter900,DDInter1937,Vincristine,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1937|DDInter906,DDInter1937,Vincristine,DDInter906,Ifosfamide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter921,DDInter1937,Vincristine,DDInter921,Indomethacin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter972,DDInter1937,Vincristine,DDInter972,Irbesartan,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter973,DDInter1937,Vincristine,DDInter973,Irinotecan,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter990,DDInter1937,Vincristine,DDInter990,Isosorbide mononitrate,Unknown,ddinter_downloads_code_L.csv,L
DDInter1937|DDInter993,DDInter1937,Vincristine,DDInter993,Isradipine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter1951,DDInter1939,Vinorelbine,DDInter1951,Warfarin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1939|DDInter1968,DDInter1939,Vinorelbine,DDInter1968,Zoledronic acid,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter1970,DDInter1939,Vinorelbine,DDInter1970,Zolpidem,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter20,DDInter1939,Vinorelbine,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,A;B;L
DDInter1939|DDInter25,DDInter1939,Vinorelbine,DDInter25,Acyclovir,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1939|DDInter254,DDInter1939,Vinorelbine,DDInter254,Buspirone,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter292,DDInter1939,Vinorelbine,DDInter292,Captopril,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter305,DDInter1939,Vinorelbine,DDInter305,Carvedilol,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter317,DDInter1939,Vinorelbine,DDInter317,Cefepime,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter334,DDInter1939,Vinorelbine,DDInter334,Ceftriaxone,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter335,DDInter1939,Vinorelbine,DDInter335,Cefuroxime,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter336,DDInter1939,Vinorelbine,DDInter336,Celecoxib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter343,DDInter1939,Vinorelbine,DDInter343,Cetirizine,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1939|DDInter388,DDInter1939,Vinorelbine,DDInter388,Citalopram,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter398,DDInter1939,Vinorelbine,DDInter398,Clindamycin,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1939|DDInter411,DDInter1939,Vinorelbine,DDInter411,Clonazepam,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter413,DDInter1939,Vinorelbine,DDInter413,Clopidogrel,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1939|DDInter42,DDInter1939,Vinorelbine,DDInter42,Alendronic acid,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter451,DDInter1939,Vinorelbine,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1939|DDInter454,DDInter1939,Vinorelbine,DDInter454,Cyclobenzaprine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter48,DDInter1939,Vinorelbine,DDInter48,Allopurinol,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter506,DDInter1939,Vinorelbine,DDInter506,Desloratadine,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1939|DDInter534,DDInter1939,Vinorelbine,DDInter534,Diazepam,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter537,DDInter1939,Vinorelbine,DDInter537,Diclofenac,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1939|DDInter54,DDInter1939,Vinorelbine,DDInter54,Alprazolam,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter554,DDInter1939,Vinorelbine,DDInter554,Digoxin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter573,DDInter1939,Vinorelbine,DDInter573,Dipyridamole,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1939|DDInter581,DDInter1939,Vinorelbine,DDInter581,Dolasetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1939|DDInter598,DDInter1939,Vinorelbine,DDInter598,Doxycycline,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1939|DDInter608,DDInter1939,Vinorelbine,DDInter608,Duloxetine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter638,DDInter1939,Vinorelbine,DDInter638,Enalapril,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter667,DDInter1939,Vinorelbine,DDInter667,Erlotinib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter705,DDInter1939,Vinorelbine,DDInter705,Exemestane,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter712,DDInter1939,Vinorelbine,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1939|DDInter732,DDInter1939,Vinorelbine,DDInter732,Fexofenadine,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1939|DDInter766,DDInter1939,Vinorelbine,DDInter766,Fluticasone,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,D;L;R
DDInter1939|DDInter771,DDInter1939,Vinorelbine,DDInter771,Folic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_V.csv,B;L;V
DDInter1939|DDInter789,DDInter1939,Vinorelbine,DDInter789,Fulvestrant,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter79,DDInter1939,Vinorelbine,DDInter79,Amlodipine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter790,DDInter1939,Vinorelbine,DDInter790,Furosemide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter791,DDInter1939,Vinorelbine,DDInter791,Gabapentin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter810,DDInter1939,Vinorelbine,DDInter810,Gefitinib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter839,DDInter1939,Vinorelbine,DDInter839,Goserelin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter840,DDInter1939,Vinorelbine,DDInter840,Granisetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1939|DDInter856,DDInter1939,Vinorelbine,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1939|DDInter883,DDInter1939,Vinorelbine,DDInter883,Hydrochlorothiazide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter885,DDInter1939,Vinorelbine,DDInter885,Hydrocortisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,A;D;H;L;R
DDInter1939|DDInter890,DDInter1939,Vinorelbine,DDInter890,Hydromorphone,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter900,DDInter1939,Vinorelbine,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1939|DDInter95,DDInter1939,Vinorelbine,DDInter95,Anastrozole,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter972,DDInter1939,Vinorelbine,DDInter972,Irbesartan,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter973,DDInter1939,Vinorelbine,DDInter973,Irinotecan,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter989,DDInter1939,Vinorelbine,DDInter989,Isosorbide dinitrate,Unknown,ddinter_downloads_code_L.csv,L
DDInter1939|DDInter990,DDInter1939,Vinorelbine,DDInter990,Isosorbide mononitrate,Unknown,ddinter_downloads_code_L.csv,L
DDInter1941|DDInter1942,DDInter1941,Vitamin A,DDInter1942,Vitamin D,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter1968,DDInter1941,Vitamin A,DDInter1968,Zoledronic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter1970,DDInter1941,Vitamin A,DDInter1970,Zolpidem,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter20,DDInter1941,Vitamin A,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;B;D;R;V
DDInter1941|DDInter222,DDInter1941,Vitamin A,DDInter222,Bortezomib,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;L;R;V
DDInter1941|DDInter302,DDInter1941,Vitamin A,DDInter302,Carmustine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;L;R;V
DDInter1941|DDInter343,DDInter1941,Vitamin A,DDInter343,Cetirizine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter377,DDInter1941,Vitamin A,DDInter377,Ciclopirox,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter402,DDInter1941,Vitamin A,DDInter402,Clobetasol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter411,DDInter1941,Vitamin A,DDInter411,Clonazepam,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter449,DDInter1941,Vitamin A,DDInter449,Cromoglicic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter451,DDInter1941,Vitamin A,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;B;D;R;V
DDInter1941|DDInter48,DDInter1941,Vitamin A,DDInter48,Allopurinol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter596,DDInter1941,Vitamin A,DDInter596,Doxorubicin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;L;R;V
DDInter1941|DDInter679,DDInter1941,Vitamin A,DDInter679,Estradiol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter702,DDInter1941,Vitamin A,DDInter702,Etoposide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;L;R;V
DDInter1941|DDInter712,DDInter1941,Vitamin A,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter743,DDInter1941,Vitamin A,DDInter743,Fluconazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter76,DDInter1941,Vitamin A,DDInter76,Amiodarone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter771,DDInter1941,Vitamin A,DDInter771,Folic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;B;D;R;V
DDInter1941|DDInter790,DDInter1941,Vitamin A,DDInter790,Furosemide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1941|DDInter856,DDInter1941,Vitamin A,DDInter856,Heparin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;B;D;R;V
DDInter1941|DDInter921,DDInter1941,Vitamin A,DDInter921,Indomethacin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1942|DDInter1951,DDInter1942,Vitamin D,DDInter1951,Warfarin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1942|DDInter20,DDInter1942,Vitamin D,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1942|DDInter222,DDInter1942,Vitamin D,DDInter222,Bortezomib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter246,DDInter1942,Vitamin D,DDInter246,Budesonide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1942|DDInter25,DDInter1942,Vitamin D,DDInter25,Acyclovir,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter252,DDInter1942,Vitamin D,DDInter252,Bupropion,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter268,DDInter1942,Vitamin D,DDInter268,Calcitriol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1942|DDInter272,DDInter1942,Vitamin D,DDInter272,Calcium chloride,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1942|DDInter336,DDInter1942,Vitamin D,DDInter336,Celecoxib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter343,DDInter1942,Vitamin D,DDInter343,Cetirizine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1942|DDInter377,DDInter1942,Vitamin D,DDInter377,Ciclopirox,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter381,DDInter1942,Vitamin D,DDInter381,Cinacalcet,Unknown,ddinter_downloads_code_H.csv,H
DDInter1942|DDInter393,DDInter1942,Vitamin D,DDInter393,Clarithromycin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter413,DDInter1942,Vitamin D,DDInter413,Clopidogrel,Unknown,ddinter_downloads_code_B.csv,B
DDInter1942|DDInter416,DDInter1942,Vitamin D,DDInter416,Clotrimazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1942|DDInter451,DDInter1942,Vitamin D,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1942|DDInter458,DDInter1942,Vitamin D,DDInter458,Cyclosporine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter460,DDInter1942,Vitamin D,DDInter460,Cytarabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter475,DDInter1942,Vitamin D,DDInter475,Dapsone,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter513,DDInter1942,Vitamin D,DDInter513,Dexamethasone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1942|DDInter537,DDInter1942,Vitamin D,DDInter537,Diclofenac,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter578,DDInter1942,Vitamin D,DDInter578,Docetaxel,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter593,DDInter1942,Vitamin D,DDInter593,Doxepin,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter596,DDInter1942,Vitamin D,DDInter596,Doxorubicin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1942|DDInter598,DDInter1942,Vitamin D,DDInter598,Doxycycline,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter712,DDInter1942,Vitamin D,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter732,DDInter1942,Vitamin D,DDInter732,Fexofenadine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1942|DDInter743,DDInter1942,Vitamin D,DDInter743,Fluconazole,Unknown,ddinter_downloads_code_D.csv,D
DDInter1942|DDInter766,DDInter1942,Vitamin D,DDInter766,Fluticasone,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,D;R
DDInter1942|DDInter771,DDInter1942,Vitamin D,DDInter771,Folic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_V.csv,B;V
DDInter1942|DDInter776,DDInter1942,Vitamin D,DDInter776,Formoterol,Unknown,ddinter_downloads_code_R.csv,R
DDInter1942|DDInter825,DDInter1942,Vitamin D,DDInter825,Glimepiride,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter826,DDInter1942,Vitamin D,DDInter826,Glipizide,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter831,DDInter1942,Vitamin D,DDInter831,Glyburide,Unknown,ddinter_downloads_code_A.csv,A
DDInter1942|DDInter856,DDInter1942,Vitamin D,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1942|DDInter885,DDInter1942,Vitamin D,DDInter885,Hydrocortisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1942|DDInter893,DDInter1942,Vitamin D,DDInter893,Hydroxychloroquine,Unknown,ddinter_downloads_code_P.csv,P
DDInter1942|DDInter900,DDInter1942,Vitamin D,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_R.csv,R
DDInter1946|DDInter20,DDInter1946,Voriconazole,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1946|DDInter25,DDInter1946,Voriconazole,DDInter25,Acyclovir,Unknown,ddinter_downloads_code_D.csv,D
DDInter1946|DDInter268,DDInter1946,Voriconazole,DDInter268,Calcitriol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1946|DDInter302,DDInter1946,Voriconazole,DDInter302,Carmustine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1946|DDInter356,DDInter1946,Voriconazole,DDInter356,Chlorhexidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;B;D;R
DDInter1946|DDInter387,DDInter1946,Voriconazole,DDInter387,Cisplatin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1946|DDInter451,DDInter1946,Voriconazole,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1946|DDInter456,DDInter1946,Voriconazole,DDInter456,Cyclophosphamide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1946|DDInter460,DDInter1946,Voriconazole,DDInter460,Cytarabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1946|DDInter66,DDInter1946,Voriconazole,DDInter66,Amikacin,Unknown,ddinter_downloads_code_D.csv,D
DDInter1946|DDInter745,DDInter1946,Voriconazole,DDInter745,Fludarabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1946|DDInter771,DDInter1946,Voriconazole,DDInter771,Folic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_V.csv,B;V
DDInter1946|DDInter815,DDInter1946,Voriconazole,DDInter815,Gentamicin,Unknown,ddinter_downloads_code_D.csv,D
DDInter1946|DDInter856,DDInter1946,Voriconazole,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1946|DDInter894,DDInter1946,Voriconazole,DDInter894,Hydroxyurea,Unknown,ddinter_downloads_code_L.csv,L
DDInter1951|DDInter1957,DDInter1951,Warfarin,DDInter1957,Zaleplon,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1961,DDInter1951,Warfarin,DDInter1961,Zidovudine,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1967,DDInter1951,Warfarin,DDInter1967,Ziprasidone,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1968,DDInter1951,Warfarin,DDInter1968,Zoledronic acid,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1969,DDInter1951,Warfarin,DDInter1969,Zolmitriptan,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter197,DDInter1951,Warfarin,DDInter197,Betaxolol,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1970,DDInter1951,Warfarin,DDInter1970,Zolpidem,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1971,DDInter1951,Warfarin,DDInter1971,Zonisamide,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter1972,DDInter1951,Warfarin,DDInter1972,Zopiclone,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter202,DDInter1951,Warfarin,DDInter202,Bexarotene,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1951|DDInter207,DDInter1951,Warfarin,DDInter207,Bimatoprost,Unknown,ddinter_downloads_code_B.csv,B
DDInter1951|DDInter21,DDInter1951,Warfarin,DDInter21,Acitretin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv,B;D
DDInter1951|DDInter216,DDInter1951,Warfarin,DDInter216,Bisoprolol,Unknown,ddinter_downloads_code_B.csv,B
